Column,Word1,Word2
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,cold,baths
Precaution_1,stop,irritation
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,avoid,open
Precaution_1,open,cuts
Precaution_1,have,balanced
Precaution_1,balanced,diet
Precaution_1,stop,eating
Precaution_1,eating,solid
Precaution_1,solid,food
Precaution_1,food,for
Precaution_1,for,while
Precaution_1,switch,to
Precaution_1,to,loose
Precaution_1,loose,cloothing
Precaution_1,use,heating
Precaution_1,heating,pad
Precaution_1,pad,or
Precaution_1,or,cold
Precaution_1,cold,pack
Precaution_1,drink,plenty
Precaution_1,plenty,of
Precaution_1,of,water
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,use,neem
Precaution_1,neem,in
Precaution_1,in,bathing
Precaution_1,drink,papaya
Precaution_1,papaya,leaf
Precaution_1,leaf,juice
Precaution_1,eat,high
Precaution_1,high,calorie
Precaution_1,calorie,vegitables
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,doctor
Precaution_1,stop,alcohol
Precaution_1,alcohol,consumption
Precaution_1,stop,alcohol
Precaution_1,alcohol,consumption
Precaution_1,cover,mouth
Precaution_1,drink,vitamin
Precaution_1,vitamin,c
Precaution_1,c,rich
Precaution_1,rich,drinks
Precaution_1,consult,doctor
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,call,ambulance
Precaution_1,lie,down
Precaution_1,down,flat
Precaution_1,flat,and
Precaution_1,and,raise
Precaution_1,raise,the
Precaution_1,the,leg
Precaution_1,leg,high
Precaution_1,reduce,stress
Precaution_1,eat,healthy
Precaution_1,lie,down
Precaution_1,down,on
Precaution_1,on,side
Precaution_1,lie,down
Precaution_1,bath,twice
Precaution_1,drink,plenty
Precaution_1,plenty,of
Precaution_1,of,water
Precaution_1,wash,hands
Precaution_1,hands,with
Precaution_1,with,warm
Precaution_1,warm,soapy
Precaution_1,soapy,water
Precaution_1,soak,affected
Precaution_1,affected,area
Precaution_1,area,in
Precaution_1,in,warm
Precaution_1,warm,water
Precaution_1,bath,twice
Precaution_1,apply,calamine
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,cold,baths
Precaution_1,stop,irritation
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,avoid,open
Precaution_1,open,cuts
Precaution_1,have,balanced
Precaution_1,balanced,diet
Precaution_1,stop,eating
Precaution_1,eating,solid
Precaution_1,solid,food
Precaution_1,food,for
Precaution_1,for,while
Precaution_1,switch,to
Precaution_1,to,loose
Precaution_1,loose,cloothing
Precaution_1,use,heating
Precaution_1,heating,pad
Precaution_1,pad,or
Precaution_1,or,cold
Precaution_1,cold,pack
Precaution_1,drink,plenty
Precaution_1,plenty,of
Precaution_1,of,water
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,use,neem
Precaution_1,neem,in
Precaution_1,in,bathing
Precaution_1,drink,papaya
Precaution_1,papaya,leaf
Precaution_1,leaf,juice
Precaution_1,eat,high
Precaution_1,high,calorie
Precaution_1,calorie,vegitables
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,doctor
Precaution_1,stop,alcohol
Precaution_1,alcohol,consumption
Precaution_1,stop,alcohol
Precaution_1,alcohol,consumption
Precaution_1,cover,mouth
Precaution_1,drink,vitamin
Precaution_1,vitamin,c
Precaution_1,c,rich
Precaution_1,rich,drinks
Precaution_1,consult,doctor
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,call,ambulance
Precaution_1,lie,down
Precaution_1,down,flat
Precaution_1,flat,and
Precaution_1,and,raise
Precaution_1,raise,the
Precaution_1,the,leg
Precaution_1,leg,high
Precaution_1,reduce,stress
Precaution_1,eat,healthy
Precaution_1,lie,down
Precaution_1,down,on
Precaution_1,on,side
Precaution_1,lie,down
Precaution_1,bath,twice
Precaution_1,drink,plenty
Precaution_1,plenty,of
Precaution_1,of,water
Precaution_1,wash,hands
Precaution_1,hands,with
Precaution_1,with,warm
Precaution_1,warm,soapy
Precaution_1,soapy,water
Precaution_1,soak,affected
Precaution_1,affected,area
Precaution_1,area,in
Precaution_1,in,warm
Precaution_1,warm,water
Precaution_1,bath,twice
Precaution_1,apply,calamine
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,cold,baths
Precaution_1,stop,irritation
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,avoid,open
Precaution_1,open,cuts
Precaution_1,have,balanced
Precaution_1,balanced,diet
Precaution_1,stop,eating
Precaution_1,eating,solid
Precaution_1,solid,food
Precaution_1,food,for
Precaution_1,for,while
Precaution_1,switch,to
Precaution_1,to,loose
Precaution_1,loose,cloothing
Precaution_1,use,heating
Precaution_1,heating,pad
Precaution_1,pad,or
Precaution_1,or,cold
Precaution_1,cold,pack
Precaution_1,drink,plenty
Precaution_1,plenty,of
Precaution_1,of,water
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,use,neem
Precaution_1,neem,in
Precaution_1,in,bathing
Precaution_1,drink,papaya
Precaution_1,papaya,leaf
Precaution_1,leaf,juice
Precaution_1,eat,high
Precaution_1,high,calorie
Precaution_1,calorie,vegitables
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,doctor
Precaution_1,stop,alcohol
Precaution_1,alcohol,consumption
Precaution_1,stop,alcohol
Precaution_1,alcohol,consumption
Precaution_1,cover,mouth
Precaution_1,drink,vitamin
Precaution_1,vitamin,c
Precaution_1,c,rich
Precaution_1,rich,drinks
Precaution_1,consult,doctor
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,call,ambulance
Precaution_1,lie,down
Precaution_1,down,flat
Precaution_1,flat,and
Precaution_1,and,raise
Precaution_1,raise,the
Precaution_1,the,leg
Precaution_1,leg,high
Precaution_1,reduce,stress
Precaution_1,eat,healthy
Precaution_1,lie,down
Precaution_1,down,on
Precaution_1,on,side
Precaution_1,lie,down
Precaution_1,bath,twice
Precaution_1,drink,plenty
Precaution_1,plenty,of
Precaution_1,of,water
Precaution_1,wash,hands
Precaution_1,hands,with
Precaution_1,with,warm
Precaution_1,warm,soapy
Precaution_1,soapy,water
Precaution_1,soak,affected
Precaution_1,affected,area
Precaution_1,area,in
Precaution_1,in,warm
Precaution_1,warm,water
Precaution_1,bath,twice
Precaution_1,apply,calamine
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,cold,baths
Precaution_1,stop,irritation
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,avoid,open
Precaution_1,open,cuts
Precaution_1,have,balanced
Precaution_1,balanced,diet
Precaution_1,stop,eating
Precaution_1,eating,solid
Precaution_1,solid,food
Precaution_1,food,for
Precaution_1,for,while
Precaution_1,switch,to
Precaution_1,to,loose
Precaution_1,loose,cloothing
Precaution_1,use,heating
Precaution_1,heating,pad
Precaution_1,pad,or
Precaution_1,or,cold
Precaution_1,cold,pack
Precaution_1,drink,plenty
Precaution_1,plenty,of
Precaution_1,of,water
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,use,neem
Precaution_1,neem,in
Precaution_1,in,bathing
Precaution_1,drink,papaya
Precaution_1,papaya,leaf
Precaution_1,leaf,juice
Precaution_1,eat,high
Precaution_1,high,calorie
Precaution_1,calorie,vegitables
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,doctor
Precaution_1,stop,alcohol
Precaution_1,alcohol,consumption
Precaution_1,stop,alcohol
Precaution_1,alcohol,consumption
Precaution_1,cover,mouth
Precaution_1,drink,vitamin
Precaution_1,vitamin,c
Precaution_1,c,rich
Precaution_1,rich,drinks
Precaution_1,consult,doctor
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,call,ambulance
Precaution_1,lie,down
Precaution_1,down,flat
Precaution_1,flat,and
Precaution_1,and,raise
Precaution_1,raise,the
Precaution_1,the,leg
Precaution_1,leg,high
Precaution_1,reduce,stress
Precaution_1,eat,healthy
Precaution_1,lie,down
Precaution_1,down,on
Precaution_1,on,side
Precaution_1,lie,down
Precaution_1,bath,twice
Precaution_1,drink,plenty
Precaution_1,plenty,of
Precaution_1,of,water
Precaution_1,wash,hands
Precaution_1,hands,with
Precaution_1,with,warm
Precaution_1,warm,soapy
Precaution_1,soapy,water
Precaution_1,soak,affected
Precaution_1,affected,area
Precaution_1,area,in
Precaution_1,in,warm
Precaution_1,warm,water
Precaution_1,bath,twice
Precaution_1,apply,calamine
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,cold,baths
Precaution_1,stop,irritation
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,avoid,open
Precaution_1,open,cuts
Precaution_1,have,balanced
Precaution_1,balanced,diet
Precaution_1,stop,eating
Precaution_1,eating,solid
Precaution_1,solid,food
Precaution_1,food,for
Precaution_1,for,while
Precaution_1,switch,to
Precaution_1,to,loose
Precaution_1,loose,cloothing
Precaution_1,use,heating
Precaution_1,heating,pad
Precaution_1,pad,or
Precaution_1,or,cold
Precaution_1,cold,pack
Precaution_1,drink,plenty
Precaution_1,plenty,of
Precaution_1,of,water
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,use,neem
Precaution_1,neem,in
Precaution_1,in,bathing
Precaution_1,drink,papaya
Precaution_1,papaya,leaf
Precaution_1,leaf,juice
Precaution_1,eat,high
Precaution_1,high,calorie
Precaution_1,calorie,vegitables
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,doctor
Precaution_1,stop,alcohol
Precaution_1,alcohol,consumption
Precaution_1,stop,alcohol
Precaution_1,alcohol,consumption
Precaution_1,cover,mouth
Precaution_1,drink,vitamin
Precaution_1,vitamin,c
Precaution_1,c,rich
Precaution_1,rich,drinks
Precaution_1,consult,doctor
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,call,ambulance
Precaution_1,lie,down
Precaution_1,down,flat
Precaution_1,flat,and
Precaution_1,and,raise
Precaution_1,raise,the
Precaution_1,the,leg
Precaution_1,leg,high
Precaution_1,reduce,stress
Precaution_1,eat,healthy
Precaution_1,lie,down
Precaution_1,down,on
Precaution_1,on,side
Precaution_1,lie,down
Precaution_1,bath,twice
Precaution_1,drink,plenty
Precaution_1,plenty,of
Precaution_1,of,water
Precaution_1,wash,hands
Precaution_1,hands,with
Precaution_1,with,warm
Precaution_1,warm,soapy
Precaution_1,soapy,water
Precaution_1,soak,affected
Precaution_1,affected,area
Precaution_1,area,in
Precaution_1,in,warm
Precaution_1,warm,water
Precaution_1,bath,twice
Precaution_1,apply,calamine
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,cold,baths
Precaution_1,stop,irritation
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,avoid,open
Precaution_1,open,cuts
Precaution_1,have,balanced
Precaution_1,balanced,diet
Precaution_1,stop,eating
Precaution_1,eating,solid
Precaution_1,solid,food
Precaution_1,food,for
Precaution_1,for,while
Precaution_1,switch,to
Precaution_1,to,loose
Precaution_1,loose,cloothing
Precaution_1,use,heating
Precaution_1,heating,pad
Precaution_1,pad,or
Precaution_1,or,cold
Precaution_1,cold,pack
Precaution_1,drink,plenty
Precaution_1,plenty,of
Precaution_1,of,water
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,use,neem
Precaution_1,neem,in
Precaution_1,in,bathing
Precaution_1,drink,papaya
Precaution_1,papaya,leaf
Precaution_1,leaf,juice
Precaution_1,eat,high
Precaution_1,high,calorie
Precaution_1,calorie,vegitables
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,doctor
Precaution_1,stop,alcohol
Precaution_1,alcohol,consumption
Precaution_1,stop,alcohol
Precaution_1,alcohol,consumption
Precaution_1,cover,mouth
Precaution_1,drink,vitamin
Precaution_1,vitamin,c
Precaution_1,c,rich
Precaution_1,rich,drinks
Precaution_1,consult,doctor
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,call,ambulance
Precaution_1,lie,down
Precaution_1,down,flat
Precaution_1,flat,and
Precaution_1,and,raise
Precaution_1,raise,the
Precaution_1,the,leg
Precaution_1,leg,high
Precaution_1,reduce,stress
Precaution_1,eat,healthy
Precaution_1,lie,down
Precaution_1,down,on
Precaution_1,on,side
Precaution_1,lie,down
Precaution_1,bath,twice
Precaution_1,drink,plenty
Precaution_1,plenty,of
Precaution_1,of,water
Precaution_1,wash,hands
Precaution_1,hands,with
Precaution_1,with,warm
Precaution_1,warm,soapy
Precaution_1,soapy,water
Precaution_1,soak,affected
Precaution_1,affected,area
Precaution_1,area,in
Precaution_1,in,warm
Precaution_1,warm,water
Precaution_1,bath,twice
Precaution_1,apply,calamine
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,cold,baths
Precaution_1,stop,irritation
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,avoid,open
Precaution_1,open,cuts
Precaution_1,have,balanced
Precaution_1,balanced,diet
Precaution_1,stop,eating
Precaution_1,eating,solid
Precaution_1,solid,food
Precaution_1,food,for
Precaution_1,for,while
Precaution_1,switch,to
Precaution_1,to,loose
Precaution_1,loose,cloothing
Precaution_1,use,heating
Precaution_1,heating,pad
Precaution_1,pad,or
Precaution_1,or,cold
Precaution_1,cold,pack
Precaution_1,drink,plenty
Precaution_1,plenty,of
Precaution_1,of,water
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,use,neem
Precaution_1,neem,in
Precaution_1,in,bathing
Precaution_1,drink,papaya
Precaution_1,papaya,leaf
Precaution_1,leaf,juice
Precaution_1,eat,high
Precaution_1,high,calorie
Precaution_1,calorie,vegitables
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,doctor
Precaution_1,stop,alcohol
Precaution_1,alcohol,consumption
Precaution_1,stop,alcohol
Precaution_1,alcohol,consumption
Precaution_1,cover,mouth
Precaution_1,drink,vitamin
Precaution_1,vitamin,c
Precaution_1,c,rich
Precaution_1,rich,drinks
Precaution_1,consult,doctor
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,call,ambulance
Precaution_1,lie,down
Precaution_1,down,flat
Precaution_1,flat,and
Precaution_1,and,raise
Precaution_1,raise,the
Precaution_1,the,leg
Precaution_1,leg,high
Precaution_1,reduce,stress
Precaution_1,eat,healthy
Precaution_1,lie,down
Precaution_1,down,on
Precaution_1,on,side
Precaution_1,lie,down
Precaution_1,bath,twice
Precaution_1,drink,plenty
Precaution_1,plenty,of
Precaution_1,of,water
Precaution_1,wash,hands
Precaution_1,hands,with
Precaution_1,with,warm
Precaution_1,warm,soapy
Precaution_1,soapy,water
Precaution_1,soak,affected
Precaution_1,affected,area
Precaution_1,area,in
Precaution_1,in,warm
Precaution_1,warm,water
Precaution_1,bath,twice
Precaution_1,apply,calamine
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,cold,baths
Precaution_1,stop,irritation
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,avoid,open
Precaution_1,open,cuts
Precaution_1,have,balanced
Precaution_1,balanced,diet
Precaution_1,stop,eating
Precaution_1,eating,solid
Precaution_1,solid,food
Precaution_1,food,for
Precaution_1,for,while
Precaution_1,switch,to
Precaution_1,to,loose
Precaution_1,loose,cloothing
Precaution_1,use,heating
Precaution_1,heating,pad
Precaution_1,pad,or
Precaution_1,or,cold
Precaution_1,cold,pack
Precaution_1,drink,plenty
Precaution_1,plenty,of
Precaution_1,of,water
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,use,neem
Precaution_1,neem,in
Precaution_1,in,bathing
Precaution_1,drink,papaya
Precaution_1,papaya,leaf
Precaution_1,leaf,juice
Precaution_1,eat,high
Precaution_1,high,calorie
Precaution_1,calorie,vegitables
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,consult,doctor
Precaution_1,stop,alcohol
Precaution_1,alcohol,consumption
Precaution_1,stop,alcohol
Precaution_1,alcohol,consumption
Precaution_1,cover,mouth
Precaution_1,drink,vitamin
Precaution_1,vitamin,c
Precaution_1,c,rich
Precaution_1,rich,drinks
Precaution_1,consult,doctor
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,call,ambulance
Precaution_1,lie,down
Precaution_1,down,flat
Precaution_1,flat,and
Precaution_1,and,raise
Precaution_1,raise,the
Precaution_1,the,leg
Precaution_1,leg,high
Precaution_1,reduce,stress
Precaution_1,eat,healthy
Precaution_1,lie,down
Precaution_1,down,on
Precaution_1,on,side
Precaution_1,lie,down
Precaution_1,bath,twice
Precaution_1,drink,plenty
Precaution_1,plenty,of
Precaution_1,of,water
Precaution_1,wash,hands
Precaution_1,hands,with
Precaution_1,with,warm
Precaution_1,warm,soapy
Precaution_1,soapy,water
Precaution_1,soak,affected
Precaution_1,affected,area
Precaution_1,area,in
Precaution_1,in,warm
Precaution_1,warm,water
Precaution_1,bath,twice
Precaution_1,apply,calamine
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,cold,baths
Precaution_1,stop,irritation
Precaution_1,avoid,fatty
Precaution_1,fatty,spicy
Precaution_1,spicy,food
Precaution_1,avoid,open
Precaution_1,open,cuts
Precaution_1,have,balanced
Precaution_1,balanced,diet
Precaution_1,stop,eating
Precaution_1,eating,solid
Precaution_1,solid,food
Precaution_1,food,for
Precaution_1,for,while
Precaution_1,switch,to
Precaution_1,to,loose
Precaution_1,loose,cloothing
Precaution_1,use,heating
Precaution_1,heating,pad
Precaution_1,pad,or
Precaution_1,or,cold
Precaution_1,cold,pack
Precaution_1,drink,plenty
Precaution_1,plenty,of
Precaution_1,of,water
Precaution_1,consult,nearest
Precaution_1,nearest,hospital
Precaution_1,use,neem
Precaution_1,neem,in
Precaution_1,in,bathing
Precaution_1,drink,papaya
Precaution_1,papaya,leaf
Precaution_1,leaf,juice
Precaution_1,eat,high
Precaution_1,high,calorie
Precaution_1,calorie,vegitables
Precaution_1,consult,nearest
